cell_id,factor_structure,factor_capacity_level,factor_support_intensity,seed,horizon_days,control_capability,withdrawn_capability,supported_capability,supported_vs_control,retained_vs_control,dependency_gap
phase_042,logistics_constrained,0.15,2.0,2026200005,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200005,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200006,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200006,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200006,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200006,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200006,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200007,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200007,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200007,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200007,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200007,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200008,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200008,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200008,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200008,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200008,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200009,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200009,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200009,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200009,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200009,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200010,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200010,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200010,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200010,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200010,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200011,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200011,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200011,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200011,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_042,logistics_constrained,0.15,2.0,2026200011,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200000,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200000,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200000,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200000,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200000,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200001,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200001,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200001,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200001,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200001,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200002,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200002,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200002,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200002,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200002,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200003,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200003,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200003,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200003,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200003,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200004,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200004,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200004,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200004,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200004,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200005,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200005,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200005,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200005,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200005,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200006,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200006,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200006,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200006,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200006,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200007,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200007,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200007,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200007,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200007,360,0.0,0.0,0.823614311,0.823614311,0.0,0.823614311
phase_044,logistics_constrained,0.25,0.25,2026200008,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200008,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200008,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200008,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200008,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200009,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200009,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200009,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200009,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200009,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200010,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200010,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200010,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200010,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200010,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200011,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200011,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200011,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200011,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_044,logistics_constrained,0.25,0.25,2026200011,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200000,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200000,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200000,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200000,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200000,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200001,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200001,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200001,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200001,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200001,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200002,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200002,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200002,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200002,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200002,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200003,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200003,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200003,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200003,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200003,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200004,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200004,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200004,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200004,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200004,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200005,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200005,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200005,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200005,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200005,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200006,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200006,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200006,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200006,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200006,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200007,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200007,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200007,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200007,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200007,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200008,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200008,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200008,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200008,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200008,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200009,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200009,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200009,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200009,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200009,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200010,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200010,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200010,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200010,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200010,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200011,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200011,30,0.0,0.0,0.710469225,0.710469225,0.0,0.710469225
phase_045,logistics_constrained,0.25,0.5,2026200011,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_045,logistics_constrained,0.25,0.5,2026200011,180,0.0,0.0,0.892377517,0.892377517,0.0,0.892377517
phase_045,logistics_constrained,0.25,0.5,2026200011,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200000,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200000,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200000,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200000,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200000,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200001,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200001,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200001,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200001,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200001,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200002,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200002,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200002,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200002,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200002,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200003,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200003,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200003,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200003,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200003,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200004,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200004,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200004,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200004,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200004,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200005,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200005,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200005,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200005,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200005,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200006,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200006,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200006,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200006,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200006,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200007,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200007,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200007,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200007,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200007,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200008,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200008,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200008,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200008,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200008,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200009,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200009,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200009,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200009,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200009,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200010,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200010,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200010,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200010,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200010,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200011,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200011,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200011,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200011,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_046,logistics_constrained,0.25,0.75,2026200011,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200000,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200000,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200000,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200000,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200000,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200001,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200001,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200001,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200001,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200001,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200002,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200002,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200002,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200002,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200002,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200003,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200003,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200003,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200003,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200003,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200004,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200004,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200004,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200004,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200004,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200005,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200005,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200005,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200005,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200005,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200006,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200006,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200006,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200006,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200006,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200007,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200007,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200007,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200007,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200007,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200008,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200008,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200008,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200008,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200008,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200009,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200009,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200009,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200009,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200009,360,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200010,7,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200010,30,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200010,90,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200010,180,0.0,0.0,0.0,0.0,0.0,0.0
phase_047,logistics_constrained,0.25,1.0,2026200010,360,0.0,0.0,0.0,0.0,0.0,0.0
