seed,focal,capital_mult,shock_fraction,base_government_capital,baseline_institution_capacity,baseline_government_effective_control,baseline_structural_admin,time,institution_capacity,institution_reach,institution_integrity,institution_compliance,government_effective_control,government_formal,government_physical,government_administrative,government_legal,government_fiscal,government_social,government_expected,structural_administrative_capacity,government_governance,government_capital,security_recruit_pipeline,security_reserve,intelligence_penetration,cumulative_security_recruits,cumulative_security_deployments,cumulative_admin_rebuild,cumulative_underground_disruption,police_professionalism,military_experience,economic_output
2026093100,5,0.50000000000000000,0.29999999999999999,2500000.00000000000000000,0.36809816661453515,0.50840121613963485,0.36809816661453515,0.000000,0.11042944998436054,0.50686901228840675,0.45809019746438401,0.89791494181206422,0.30740976372994744,0.97999999999999998,0.22619219104482752,0.11042944998436054,0.09386503248670645,0.23926380829944785,0.15600000000000000,0.20999999999999999,0.36809816661453515,0.36809816661453515,1250000.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.58299999999999996,0.00000000000000000,229664.88076461947639473
2026093100,5,0.50000000000000000,0.29999999999999999,2500000.00000000000000000,0.36809816661453515,0.50840121613963485,0.36809816661453515,15.000000,0.11042944998436054,0.50686901228840675,0.45809019746438401,0.89791494181206422,0.30905620447843235,0.97999999999999998,0.23623547961058541,0.11042944998436054,0.09386503248670645,0.23926380829944785,0.15600000000000000,0.20999999999999999,0.36809816661453515,0.36809816661453515,1248781.42119500623084605,3.17718451375740463,0.53101176369911995,0.03891223193145321,3.71192639999999940,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.57656261798591946,0.00000000000000000,229664.88076461947639473
2026093100,5,0.50000000000000000,0.29999999999999999,2500000.00000000000000000,0.36809816661453515,0.50840121613963485,0.36809816661453515,30.000000,0.09706511615524625,0.50686901228840675,0.45263215467207718,0.89791494181206422,0.30973756610147446,0.97999999999999998,0.23623547961058541,0.11215744405342687,0.09503114172926529,0.24012577850452516,0.15686982252580078,0.21059782889022358,0.36809816661453515,0.36809816661453515,1127604.23736903094686568,5.89666231225574755,1.51283338048436433,0.07561914774799083,7.42385279999999881,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.57105260829276472,0.00000000000000000,229881.09295862878207117
2026093100,5,0.50000000000000000,0.29999999999999999,2500000.00000000000000000,0.36809816661453515,0.50840121613963485,0.36809816661453515,45.000000,0.09706511615524625,0.50686901228840675,0.45263215467207718,0.89791494181206422,0.30973756610147446,0.97999999999999998,0.23623547961058541,0.11215744405342687,0.09503114172926529,0.24012577850452516,0.15686982252580078,0.21059782889022358,0.36809816661453515,0.36809816661453515,1126391.88931644940748811,8.22437084303265564,2.87684270338977921,0.11026693101742102,11.13577919999999821,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.56633637322200892,0.00000000000000000,229881.09295862878207117
2026093100,5,0.50000000000000000,0.29999999999999999,2500000.00000000000000000,0.36809816661453515,0.50840121613963485,0.36809816661453515,60.000000,0.08434974234784162,0.50686901228840675,0.44782517764136781,0.89791494181206422,0.31041872308172386,0.97999999999999998,0.23623547961058541,0.11388489334826603,0.09619679789859271,0.24098774870960246,0.15773952561768786,0.21119530518056534,0.36809816661453515,0.36809816661453515,1005302.00241584167815745,10.21674857350850552,4.56432898259098163,0.14298847038066753,14.84770559999999762,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.56229956122324598,0.00000000000000000,230097.50870014034444466
2026093100,5,0.50000000000000000,0.50000000000000000,2500000.00000000000000000,0.36809816661453515,0.50840121613963485,0.36809816661453515,0.000000,0.18404908330726757,0.50686901228840675,0.45809019746438401,0.89791494181206422,0.36483589298985808,0.97999999999999998,0.22619219104482752,0.18404908330726757,0.15644172081117744,0.23926380829944785,0.26000000000000001,0.34999999999999998,0.36809816661453515,0.36809816661453515,1250000.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.58299999999999996,0.00000000000000000,229664.88076461947639473
2026093100,5,0.50000000000000000,0.50000000000000000,2500000.00000000000000000,0.36809816661453515,0.50840121613963485,0.36809816661453515,15.000000,0.18404908330726757,0.50686901228840675,0.45809019746438401,0.89791494181206422,0.36648233373834305,0.97999999999999998,0.23623547961058541,0.18404908330726757,0.15644172081117744,0.23926380829944785,0.26000000000000001,0.34999999999999998,0.36809816661453515,0.36809816661453515,1248781.42119500623084605,3.17718451375740463,0.53101176369911995,0.03891223193145321,3.71192639999999940,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.57656261798591946,0.00000000000000000,229664.88076461947639473
2026093100,5,0.50000000000000000,0.50000000000000000,2500000.00000000000000000,0.36809816661453515,0.50840121613963485,0.36809816661453515,30.000000,0.17075172618573914,0.50686901228840675,0.45263215467207718,0.89791494181206422,0.36716948619580098,0.97999999999999998,0.23623547961058541,0.18578428388106588,0.15761904047759565,0.24012577850452516,0.26087505740628308,0.35061328361478272,0.36809816661453515,0.36809816661453515,1127604.23736903094686568,5.89666231225574755,1.51283338048436433,0.07561914774799083,7.42385279999999881,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.57105260829276472,0.00000000000000000,229881.09295862878207117
2026093100,5,0.50000000000000000,0.50000000000000000,2500000.00000000000000000,0.36809816661453515,0.50840121613963485,0.36809816661453515,45.000000,0.17075172618573914,0.50686901228840675,0.45263215467207718,0.89791494181206422,0.36716948619580098,0.97999999999999998,0.23623547961058541,0.18578428388106588,0.15761904047759565,0.24012577850452516,0.26087505740628308,0.35061328361478272,0.36809816661453515,0.36809816661453515,1126391.88931644940748811,8.22437084303265564,2.87684270338977921,0.11026693101742102,11.13577919999999821,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.56633637322200892,0.00000000000000000,229881.09295862878207117
2026093100,5,0.50000000000000000,0.50000000000000000,2500000.00000000000000000,0.36809816661453515,0.50840121613963485,0.36809816661453515,60.000000,0.15811057855010174,0.50686901228840675,0.44782517764136781,0.89791494181206422,0.36785702386772540,0.97999999999999998,0.23623547961058541,0.18751908286894411,0.15879711822342807,0.24098774870960246,0.26175063088948403,0.35122809082244288,0.36809816661453515,0.36809816661453515,1005302.00241584167815745,10.21674857350850552,4.56432898259098163,0.14298847038066753,14.84770559999999762,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.56229956122324598,0.00000000000000000,230097.50870014034444466
2026093100,5,0.50000000000000000,1.00000000000000000,2500000.00000000000000000,0.36809816661453515,0.50840121613963485,0.36809816661453515,0.000000,0.36809816661453515,0.50686901228840675,0.45809019746438401,0.89791494181206422,0.50840121613963485,0.97999999999999998,0.22619219104482752,0.36809816661453515,0.31288344162235487,0.23926380829944785,0.52000000000000002,0.69999999999999996,0.36809816661453515,0.36809816661453515,1250000.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.58299999999999996,0.00000000000000000,229664.88076461947639473
2026093100,5,0.50000000000000000,1.00000000000000000,2500000.00000000000000000,0.36809816661453515,0.50840121613963485,0.36809816661453515,15.000000,0.36809816661453515,0.50686901228840675,0.45809019746438401,0.89791494181206422,0.51004765688811982,0.97999999999999998,0.23623547961058541,0.36809816661453515,0.31288344162235487,0.23926380829944785,0.52000000000000002,0.69999999999999996,0.36809816661453515,0.36809816661453515,1248781.42119500623084605,3.17718451375740463,0.53101176369911995,0.03891223193145321,3.71192639999999940,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.57656261798591946,0.00000000000000000,229664.88076461947639473
2026093100,5,0.50000000000000000,1.00000000000000000,2500000.00000000000000000,0.36809816661453515,0.50840121613963485,0.36809816661453515,30.000000,0.35498401549107245,0.50686901228840675,0.45263215467207718,0.89791494181206422,0.51075135387149939,0.97999999999999998,0.23623547961058541,0.36986714767926449,0.31408878734842155,0.24012577850452516,0.52088814460748889,0.70065192042618052,0.36809816661453515,0.36809816661453515,1127604.23736903094686568,5.89666231225574755,1.51283338048436433,0.07561914774799083,7.42385279999999881,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.57105260829276472,0.00000000000000000,229881.09295862878207117
2026093100,5,0.50000000000000000,1.00000000000000000,2500000.00000000000000000,0.36809816661453515,0.50840121613963485,0.36809816661453515,45.000000,0.35498401549107245,0.50686901228840675,0.45263215467207718,0.89791494181206422,0.51075135387149939,0.97999999999999998,0.23623547961058541,0.36986714767926449,0.31408878734842155,0.24012577850452516,0.52088814460748889,0.70065192042618052,0.36809816661453515,0.36809816661453515,1126391.88931644940748811,8.22437084303265564,2.87684270338977921,0.11026693101742102,11.13577919999999821,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.56633637322200892,0.00000000000000000,229881.09295862878207117
2026093100,5,0.50000000000000000,1.00000000000000000,2500000.00000000000000000,0.36809816661453515,0.50840121613963485,0.36809816661453515,60.000000,0.34254614583866250,0.50686901228840675,0.44782517764136781,0.89791494181206422,0.51145716551296994,0.97999999999999998,0.23623547961058541,0.37163801914625394,0.31529792169294057,0.24098774870960246,0.52177839532486348,0.70131005863484630,0.36809816661453515,0.36809816661453515,1005302.00241584167815745,10.21674857350850552,4.56432898259098163,0.14298847038066753,14.84770559999999762,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.56229956122324598,0.00000000000000000,230097.50870014034444466
2026093100,5,1.00000000000000000,0.10000000000000001,2500000.00000000000000000,0.36809816661453515,0.50840121613963485,0.36809816661453515,0.000000,0.03680981666145352,0.50686901228840675,0.45809019746438401,0.89791494181206422,0.24998363447003671,0.97999999999999998,0.22619219104482752,0.03680981666145352,0.03128834416223549,0.23926380829944785,0.05200000000000000,0.06999999999999999,0.36809816661453515,0.36809816661453515,2500000.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.58299999999999996,0.00000000000000000,229664.88076461947639473
2026093100,5,1.00000000000000000,0.10000000000000001,2500000.00000000000000000,0.36809816661453515,0.50840121613963485,0.36809816661453515,15.000000,0.03680981666145352,0.50686901228840675,0.45809019746438401,0.89791494181206422,0.25163007521852160,0.97999999999999998,0.23623547961058541,0.03680981666145352,0.03128834416223549,0.23926380829944785,0.05200000000000000,0.06999999999999999,0.36809816661453515,0.36809816661453515,2498781.42119500599801540,3.17718451375740463,0.53101176369911995,0.03891223193145321,3.71192639999999940,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.57656261798591946,0.00000000000000000,229664.88076461947639473
2026093100,5,1.00000000000000000,0.10000000000000001,2500000.00000000000000000,0.36809816661453515,0.50840121613963485,0.36809816661453515,30.000000,0.02338210937711938,0.50686901228840675,0.45263215467207718,0.89791494181206422,0.25230611856483531,0.97999999999999998,0.23623547961058541,0.03853420747815387,0.03244324298093492,0.24012577850452516,0.05286458764531847,0.07058237416566443,0.36809816661453515,0.36809816661453515,2377604.23736903117969632,5.89666231225574755,1.51283338048436433,0.07561914774799083,7.42385279999999881,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.57105260829276472,0.00000000000000000,229881.09295862878207117
2026093100,5,1.00000000000000000,0.10000000000000001,2500000.00000000000000000,0.36809816661453515,0.50840121613963485,0.36809816661453515,45.000000,0.02338210937711938,0.50686901228840675,0.45263215467207718,0.89791494181206422,0.25230611856483531,0.97999999999999998,0.23623547961058541,0.03853420747815387,0.03244324298093492,0.24012577850452516,0.05286458764531847,0.07058237416566443,0.36809816661453515,0.36809816661453515,2376391.88931644940748811,8.22437084303265564,2.87684270338977921,0.11026693101742102,11.13577919999999821,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.56633637322200892,0.00000000000000000,229881.09295862878207117
